,instance,m,n,repeat,population,generation,literature,cmax,time,gap,var_cmax,std_cmax,mean_cmax,var_time,std_time,mean_time,use_const_init_sol,mutation_size
42,2_10_01,2,10,42,7,10,354,365,"0,0306429862976074","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
43,2_10_01,2,10,43,7,10,354,365,"0,0304877758026123","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
44,2_10_01,2,10,44,7,10,354,372,"0,0270278453826904","0,0483870967741936","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
45,2_10_01,2,10,45,7,10,354,365,"0,0279965400695801","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
46,2_10_01,2,10,46,7,10,354,384,"0,0303637981414795","0,078125","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
47,2_10_01,2,10,47,7,10,354,365,"0,0280113220214844","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
48,2_10_01,2,10,48,7,10,354,372,"0,0290763378143311","0,0483870967741936","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
49,2_10_01,2,10,49,7,10,354,386,"0,0304598808288574","0,0829015544041451","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
50,2_10_01,2,10,50,7,10,354,385,"0,0297026634216309","0,0805194805194805","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
51,2_10_01,2,10,51,7,10,354,387,"0,0297813415527344","0,0852713178294574","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
52,2_10_01,2,10,52,7,10,354,365,"0,02897047996521","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
53,2_10_01,2,10,53,7,10,354,365,"0,0282928943634033","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
54,2_10_01,2,10,54,7,10,354,383,"0,0300590991973877","0,0757180156657963","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
55,2_10_01,2,10,55,7,10,354,365,"0,0291366577148437","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
56,2_10_01,2,10,56,7,10,354,365,"0,0303387641906738","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
57,2_10_01,2,10,57,7,10,354,372,"0,0301666259765625","0,0483870967741936","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
58,2_10_01,2,10,58,7,10,354,365,"0,0334131717681885","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
59,2_10_01,2,10,59,7,10,354,372,"0,0306274890899658","0,0483870967741936","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
60,2_10_01,2,10,60,7,10,354,365,"0,0311839580535889","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
61,2_10_01,2,10,61,7,10,354,365,"0,0301330089569092","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
62,2_10_01,2,10,62,7,10,354,377,"0,0317809581756592","0,0610079575596817","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
63,2_10_01,2,10,63,7,10,354,365,"0,0293500423431396","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
64,2_10_01,2,10,64,7,10,354,365,"0,0301370620727539","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
65,2_10_01,2,10,65,7,10,354,372,"0,0292925834655762","0,0483870967741936","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
66,2_10_01,2,10,66,7,10,354,365,"0,0312654972076416","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
67,2_10_01,2,10,67,7,10,354,384,"0,0267446041107178","0,078125","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
68,2_10_01,2,10,68,7,10,354,385,"0,0273940563201904","0,0805194805194805","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
69,2_10_01,2,10,69,7,10,354,387,"0,0266904830932617","0,0852713178294574","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
70,2_10_01,2,10,70,7,10,354,365,"0,0332305431365967","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
71,2_10_01,2,10,71,7,10,354,387,"0,026317834854126","0,0852713178294574","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
72,2_10_01,2,10,72,7,10,354,377,"0,0288412570953369","0,0610079575596817","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
73,2_10_01,2,10,73,7,10,354,372,"0,0303030014038086","0,0483870967741936","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
74,2_10_01,2,10,74,7,10,354,365,"0,0290238857269287","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
75,2_10_01,2,10,75,7,10,354,365,"0,0297212600708008","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
76,2_10_01,2,10,76,7,10,354,365,"0,0276894569396973","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
77,2_10_01,2,10,77,7,10,354,379,"0,0292339324951172","0,0659630606860158","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
78,2_10_01,2,10,78,7,10,354,365,"0,0304470062255859","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
79,2_10_01,2,10,79,7,10,354,365,"0,0301885604858398","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
80,2_10_01,2,10,80,7,10,354,365,"0,0286579132080078","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
81,2_10_01,2,10,81,7,10,354,365,"0,0321187973022461","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
82,2_10_01,2,10,82,7,10,354,365,"0,0319888591766357","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
83,2_10_01,2,10,83,7,10,354,365,"0,0286154747009277","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
84,2_10_01,2,10,84,7,10,354,387,"0,0313138961791992","0,0852713178294574","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
85,2_10_01,2,10,85,7,10,354,365,"0,0305449962615967","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
86,2_10_01,2,10,86,7,10,354,365,"0,0333826541900635","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
87,2_10_01,2,10,87,7,10,354,365,"0,0308027267456055","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
88,2_10_01,2,10,88,7,10,354,365,"0,0305173397064209","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
89,2_10_01,2,10,89,7,10,354,372,"0,0312073230743408","0,0483870967741936","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
90,2_10_01,2,10,90,7,10,354,372,"0,0294895172119141","0,0483870967741936","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
91,2_10_01,2,10,91,7,10,354,365,"0,0322122573852539","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
92,2_10_01,2,10,92,7,10,354,365,"0,0293359756469727","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
93,2_10_01,2,10,93,7,10,354,354,"0,0301306247711182",0,"86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
94,2_10_01,2,10,94,7,10,354,354,"0,0287811756134033",0,"86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
95,2_10_01,2,10,95,7,10,354,354,"0,029573917388916",0,"86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
96,2_10_01,2,10,96,7,10,354,372,"0,0288009643554687","0,0483870967741936","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
97,2_10_01,2,10,97,7,10,354,385,"0,0280313491821289","0,0805194805194805","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
98,2_10_01,2,10,98,7,10,354,375,"0,0272319316864014","0,056","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
99,2_10_01,2,10,99,7,10,354,365,"0,0276243686676025","0,0301369863013699","86,6075","9,30631506021583","369,75","2,61827559585868E-06","0,00161810864773002","0,0298661923408508",Greedy,1
100,2_10_02,2,10,0,7,10,472,472,"0,0311119556427002",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
101,2_10_02,2,10,1,7,10,472,472,"0,0299386978149414",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
102,2_10_02,2,10,2,7,10,472,472,"0,0292420387268066",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
103,2_10_02,2,10,3,7,10,472,489,"0,0303163528442383","0,0347648261758691","49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
104,2_10_02,2,10,4,7,10,472,472,"0,0293798446655273",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
105,2_10_02,2,10,5,7,10,472,472,"0,0316121578216553",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
106,2_10_02,2,10,6,7,10,472,493,"0,0330188274383545","0,0425963488843813","49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
107,2_10_02,2,10,7,7,10,472,472,"0,0312879085540771",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
108,2_10_02,2,10,8,7,10,472,484,"0,0300552845001221","0,0247933884297521","49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
109,2_10_02,2,10,9,7,10,472,472,"0,0304563045501709",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
110,2_10_02,2,10,10,7,10,472,472,"0,0327432155609131",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
111,2_10_02,2,10,11,7,10,472,484,"0,0309574604034424","0,0247933884297521","49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
112,2_10_02,2,10,12,7,10,472,472,"0,0301089286804199",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
113,2_10_02,2,10,13,7,10,472,484,"0,0302987098693848","0,0247933884297521","49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
114,2_10_02,2,10,14,7,10,472,484,"0,0332667827606201","0,0247933884297521","49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
115,2_10_02,2,10,15,7,10,472,472,"0,0297396183013916",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
116,2_10_02,2,10,16,7,10,472,472,"0,0333549976348877",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
117,2_10_02,2,10,17,7,10,472,472,"0,0297574996948242",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
118,2_10_02,2,10,18,7,10,472,472,"0,0317225456237793",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
119,2_10_02,2,10,19,7,10,472,472,"0,030200719833374",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
120,2_10_02,2,10,20,7,10,472,472,"0,0303082466125488",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
121,2_10_02,2,10,21,7,10,472,484,"0,0287239551544189","0,0247933884297521","49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
122,2_10_02,2,10,22,7,10,472,472,"0,0298986434936523",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
123,2_10_02,2,10,23,7,10,472,472,"0,0323514938354492",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
124,2_10_02,2,10,24,7,10,472,472,"0,0311412811279297",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
125,2_10_02,2,10,25,7,10,472,472,"0,0313129425048828",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
126,2_10_02,2,10,26,7,10,472,472,"0,0306465625762939",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
127,2_10_02,2,10,27,7,10,472,492,"0,0291540622711182","0,040650406504065","49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
128,2_10_02,2,10,28,7,10,472,484,"0,0305380821228027","0,0247933884297521","49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
129,2_10_02,2,10,29,7,10,472,472,"0,0315957069396973",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
130,2_10_02,2,10,30,7,10,472,473,"0,0314426422119141","0,00211416490486258","49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
131,2_10_02,2,10,31,7,10,472,472,"0,0297789573669434",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
132,2_10_02,2,10,32,7,10,472,472,"0,0307192802429199",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
133,2_10_02,2,10,33,7,10,472,484,"0,0312728881835937","0,0247933884297521","49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
134,2_10_02,2,10,34,7,10,472,484,"0,0304691791534424","0,0247933884297521","49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
135,2_10_02,2,10,35,7,10,472,472,"0,0306282043457031",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
136,2_10_02,2,10,36,7,10,472,472,"0,0329232215881348",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
137,2_10_02,2,10,37,7,10,472,472,"0,0310192108154297",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
138,2_10_02,2,10,38,7,10,472,472,"0,0328359603881836",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
139,2_10_02,2,10,39,7,10,472,472,"0,0291776657104492",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
140,2_10_02,2,10,40,7,10,472,472,"0,0315186977386475",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
141,2_10_02,2,10,41,7,10,472,472,"0,0283632278442383",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
142,2_10_02,2,10,42,7,10,472,484,"0,0306985378265381","0,0247933884297521","49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
143,2_10_02,2,10,43,7,10,472,472,"0,0318455696105957",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
144,2_10_02,2,10,44,7,10,472,501,"0,0296268463134766","0,0578842315369262","49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
145,2_10_02,2,10,45,7,10,472,484,"0,0297336578369141","0,0247933884297521","49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
146,2_10_02,2,10,46,7,10,472,472,"0,0268945693969727",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
147,2_10_02,2,10,47,7,10,472,472,"0,0299568176269531",0,"49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
148,2_10_02,2,10,48,7,10,472,484,"0,0283584594726562","0,0247933884297521","49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
149,2_10_02,2,10,49,7,10,472,491,"0,0311925411224365","0,0386965376782077","49,4075","7,02904687706662","476,85","1,81247497391155E-06","0,00134628190729563","0,0306362891197205",Greedy,1
