,struct,instance,m,n,repeat,population,generation,literature,cmax,time,gap,var_cmax,std_cmax,mean_cmax,var_time,std_time,mean_time,use_const_init_sol,mutation_size
507,Y,2_100_01,2,100,7,30,10,3084,3255,"4,85438370704651","0,0525345622119816","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
508,Y,2_100_01,2,100,8,30,10,3084,3235,"5,47627401351929","0,046676970633694","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
509,Y,2_100_01,2,100,9,30,10,3084,3240,"5,31969523429871","0,0481481481481482","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
510,Y,2_100_01,2,100,10,30,10,3084,3224,"5,26015472412109","0,043424317617866","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
511,Y,2_100_01,2,100,11,30,10,3084,3215,"5,64893698692322","0,040746500777605","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
512,Y,2_100_01,2,100,12,30,10,3084,3232,"5,62523126602173","0,0457920792079208","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
513,Y,2_100_01,2,100,13,30,10,3084,3249,"5,64907646179199","0,0507848568790397","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
514,Y,2_100_01,2,100,14,30,10,3084,3244,"5,20953106880188","0,0493218249075216","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
515,Y,2_100_01,2,100,15,30,10,3084,3240,"5,30916595458984","0,0481481481481482","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
516,Y,2_100_01,2,100,16,30,10,3084,3220,"5,58202052116394","0,0422360248447205","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
517,Y,2_100_01,2,100,17,30,10,3084,3240,"5,57912373542786","0,0481481481481482","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
518,Y,2_100_01,2,100,18,30,10,3084,3229,"5,20318484306335","0,0449055435119232","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
519,Y,2_100_01,2,100,19,30,10,3084,3248,"5,48606896400452","0,0504926108374384","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
520,Y,2_100_01,2,100,20,30,10,3084,3237,"5,5385320186615","0,0472659870250232","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
521,Y,2_100_01,2,100,21,30,10,3084,3210,"5,05189442634583","0,0392523364485981","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
522,Y,2_100_01,2,100,22,30,10,3084,3229,"5,69884252548218","0,0449055435119232","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
523,Y,2_100_01,2,100,23,30,10,3084,3246,"5,18110203742981","0,0499075785582255","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
524,Y,2_100_01,2,100,24,30,10,3084,3239,"5,67109060287476","0,0478542760111145","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
525,Y,2_100_01,2,100,25,30,10,3084,3245,"5,10585689544678","0,0496147919876733","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
526,Y,2_100_01,2,100,26,30,10,3084,3241,"5,7715380191803","0,0484418389385992","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
527,Y,2_100_01,2,100,27,30,10,3084,3225,"5,45716977119446","0,0437209302325581","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
528,Y,2_100_01,2,100,28,30,10,3084,3229,"5,43906569480896","0,0449055435119232","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
529,Y,2_100_01,2,100,29,30,10,3084,3226,"5,20394468307495","0,0440173589584625","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
530,Y,2_100_01,2,100,30,30,10,3084,3249,"5,41923022270203","0,0507848568790397","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
531,Y,2_100_01,2,100,31,30,10,3084,3223,"5,65233039855957","0,0431275209432206","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
532,Y,2_100_01,2,100,32,30,10,3084,3223,"5,09986257553101","0,0431275209432206","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
533,Y,2_100_01,2,100,33,30,10,3084,3240,"5,50020790100098","0,0481481481481482","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
534,Y,2_100_01,2,100,34,30,10,3084,3214,"5,51002931594849","0,0404480398257623","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
535,Y,2_100_01,2,100,35,30,10,3084,3240,"5,60498785972595","0,0481481481481482","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
536,Y,2_100_01,2,100,36,30,10,3084,3214,"5,22677135467529","0,0404480398257623","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
537,Y,2_100_01,2,100,37,30,10,3084,3216,"5,38608312606812","0,041044776119403","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
538,Y,2_100_01,2,100,38,30,10,3084,3222,"5,29233241081238","0,042830540037244","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
539,Y,2_100_01,2,100,39,30,10,3084,3218,"5,64896821975708","0,0416407706650093","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
540,Y,2_100_01,2,100,40,30,10,3084,3260,"4,93680930137634","0,0539877300613497","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
541,Y,2_100_01,2,100,41,30,10,3084,3242,"5,86135339736939","0,0487353485502776","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
542,Y,2_100_01,2,100,42,30,10,3084,3195,"5,49906611442566","0,0347417840375587","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
543,Y,2_100_01,2,100,43,30,10,3084,3237,"5,15423464775085","0,0472659870250232","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
544,Y,2_100_01,2,100,44,30,10,3084,3244,"5,58137845993042","0,0493218249075216","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
545,Y,2_100_01,2,100,45,30,10,3084,3221,"5,39497685432434","0,0425333747283452","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
546,Y,2_100_01,2,100,46,30,10,3084,3219,"5,39301729202271","0,0419384902143523","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
547,Y,2_100_01,2,100,47,30,10,3084,3229,"5,10666871070862","0,0449055435119232","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
548,Y,2_100_01,2,100,48,30,10,3084,3244,"5,36712980270386","0,0493218249075216","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
549,Y,2_100_01,2,100,49,30,10,3084,3247,"5,24510860443115","0,0502001847859563","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
550,Y,2_100_01,2,100,50,30,10,3084,3204,"5,84005689620972","0,0374531835205993","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
551,Y,2_100_01,2,100,51,30,10,3084,3244,"5,18147826194763","0,0493218249075216","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
552,Y,2_100_01,2,100,52,30,10,3084,3228,"5,30267286300659","0,0446096654275093","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
553,Y,2_100_01,2,100,53,30,10,3084,3233,"5,42179346084595","0,0460872254871636","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
554,Y,2_100_01,2,100,54,30,10,3084,3231,"5,5349555015564","0,0454967502321263","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
555,Y,2_100_01,2,100,55,30,10,3084,3230,"5,32442474365234","0,0452012383900929","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
556,Y,2_100_01,2,100,56,30,10,3084,3227,"5,43245267868042","0,0443136039665324","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
557,Y,2_100_01,2,100,57,30,10,3084,3217,"5,41329979896545","0,0413428660242462","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
558,Y,2_100_01,2,100,58,30,10,3084,3237,"5,35302901268005","0,0472659870250232","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
559,Y,2_100_01,2,100,59,30,10,3084,3239,"5,3876371383667","0,0478542760111145","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
560,Y,2_100_01,2,100,60,30,10,3084,3265,"5,34856128692627","0,0554364471669219","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
561,Y,2_100_01,2,100,61,30,10,3084,3235,"5,67454648017883","0,046676970633694","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
562,Y,2_100_01,2,100,62,30,10,3084,3236,"5,52967739105225","0,0469715698393078","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
563,Y,2_100_01,2,100,63,30,10,3084,3233,"5,19156455993652","0,0460872254871636","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
564,Y,2_100_01,2,100,64,30,10,3084,3228,"5,07711338996887","0,0446096654275093","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
565,Y,2_100_01,2,100,65,30,10,3084,3252,"5,0745325088501","0,0516605166051661","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
566,Y,2_100_01,2,100,66,30,10,3084,3241,"5,1206226348877","0,0484418389385992","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
567,Y,2_100_01,2,100,67,30,10,3084,3242,"5,0332887172699","0,0487353485502776","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
568,Y,2_100_01,2,100,68,30,10,3084,3222,"5,19360017776489","0,042830540037244","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
569,Y,2_100_01,2,100,69,30,10,3084,3245,"5,7969663143158","0,0496147919876733","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
570,Y,2_100_01,2,100,70,30,10,3084,3233,"4,97501730918884","0,0460872254871636","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
571,Y,2_100_01,2,100,71,30,10,3084,3228,"5,27262544631958","0,0446096654275093","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
572,Y,2_100_01,2,100,72,30,10,3084,3231,"5,47671103477478","0,0454967502321263","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
573,Y,2_100_01,2,100,73,30,10,3084,3238,"5,37959575653076","0,0475602223594812","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
574,Y,2_100_01,2,100,74,30,10,3084,3239,"5,55734634399414","0,0478542760111145","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
575,Y,2_100_01,2,100,75,30,10,3084,3236,"5,38986444473267","0,0469715698393078","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
576,Y,2_100_01,2,100,76,30,10,3084,3247,"5,44667506217957","0,0502001847859563","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
577,Y,2_100_01,2,100,77,30,10,3084,3223,"5,29133796691895","0,0431275209432206","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
578,Y,2_100_01,2,100,78,30,10,3084,3216,"5,58372473716736","0,041044776119403","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
579,Y,2_100_01,2,100,79,30,10,3084,3219,"5,4277617931366","0,0419384902143523","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
580,Y,2_100_01,2,100,80,30,10,3084,3203,"5,10200953483582","0,0371526693724633","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
581,Y,2_100_01,2,100,81,30,10,3084,3244,"5,18936681747437","0,0493218249075216","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
582,Y,2_100_01,2,100,82,30,10,3084,3229,"5,47474551200867","0,0449055435119232","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
583,Y,2_100_01,2,100,83,30,10,3084,3205,"5,40359210968018","0,0377535101404056","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
584,Y,2_100_01,2,100,84,30,10,3084,3212,"5,79234123229981","0,0398505603985056","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
585,Y,2_100_01,2,100,85,30,10,3084,3248,"5,12474751472473","0,0504926108374384","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
586,Y,2_100_01,2,100,86,30,10,3084,3204,"5,27573680877686","0,0374531835205993","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
587,Y,2_100_01,2,100,87,30,10,3084,3209,"5,3480920791626","0,0389529448426301","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
588,Y,2_100_01,2,100,88,30,10,3084,3234,"5,35219287872314","0,0463821892393321","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
589,Y,2_100_01,2,100,89,30,10,3084,3238,"5,55803036689758","0,0475602223594812","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
590,Y,2_100_01,2,100,90,30,10,3084,3237,"5,28890681266785","0,0472659870250232","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
591,Y,2_100_01,2,100,91,30,10,3084,3226,"5,74995255470276","0,0440173589584625","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
592,Y,2_100_01,2,100,92,30,10,3084,3254,"5,16703987121582","0,0522433927473878","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
593,Y,2_100_01,2,100,93,30,10,3084,3217,"5,46254515647888","0,0413428660242462","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
594,Y,2_100_01,2,100,94,30,10,3084,3246,"5,59487652778626","0,0499075785582255","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
595,Y,2_100_01,2,100,95,30,10,3084,3208,"5,51199746131897","0,0386533665835411","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
596,Y,2_100_01,2,100,96,30,10,3084,3208,"5,51953196525574","0,0386533665835411","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
597,Y,2_100_01,2,100,97,30,10,3084,3237,"5,48740386962891","0,0472659870250232","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
598,Y,2_100_01,2,100,98,30,10,3084,3240,"5,50799775123596","0,0481481481481482","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
599,Y,2_100_01,2,100,99,30,10,3084,3259,"5,52838897705078","0,0536974532065051","197,5556","14,0554473425786","3231,62","0,0447093183486492","0,211445781108655","5,39281294107437",Greedy,4
600,Y,2_100_02,2,100,0,30,10,3244,3443,"5,19838500022888","0,0577984316003485","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
601,Y,2_100_02,2,100,1,30,10,3244,3415,"5,35357999801636","0,0500732064421669","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
602,Y,2_100_02,2,100,2,30,10,3244,3418,"5,51257729530335","0,050906963136337","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
603,Y,2_100_02,2,100,3,30,10,3244,3365,"5,50864791870117","0,0359583952451709","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
604,Y,2_100_02,2,100,4,30,10,3244,3424,"5,59147953987122","0,0525700934579439","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
605,Y,2_100_02,2,100,5,30,10,3244,3395,"5,43303990364075","0,0444771723122239","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
606,Y,2_100_02,2,100,6,30,10,3244,3431,"5,3263373374939","0,0545030603322646","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
607,Y,2_100_02,2,100,7,30,10,3244,3407,"5,66055274009705","0,0478426768417963","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
608,Y,2_100_02,2,100,8,30,10,3244,3428,"5,4493145942688","0,0536756126021004","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
609,Y,2_100_02,2,100,9,30,10,3244,3407,"5,47389316558838","0,0478426768417963","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
610,Y,2_100_02,2,100,10,30,10,3244,3431,"5,39935612678528","0,0545030603322646","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
611,Y,2_100_02,2,100,11,30,10,3244,3416,"5,28165483474731","0,0503512880562061","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
612,Y,2_100_02,2,100,12,30,10,3244,3416,"5,48644924163818","0,0503512880562061","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
613,Y,2_100_02,2,100,13,30,10,3244,3434,"5,61976456642151","0,0553290623179965","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
614,Y,2_100_02,2,100,14,30,10,3244,3419,"5,60102033615112","0,0511845568879789","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
615,Y,2_100_02,2,100,15,30,10,3244,3426,"5,64802193641663","0,0531231757151197","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
616,Y,2_100_02,2,100,16,30,10,3244,3410,"4,99772644042969","0,0486803519061584","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
617,Y,2_100_02,2,100,17,30,10,3244,3426,"5,68719410896301","0,0531231757151197","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
618,Y,2_100_02,2,100,18,30,10,3244,3428,"5,53077244758606","0,0536756126021004","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
619,Y,2_100_02,2,100,19,30,10,3244,3437,"5,18636918067932","0,0561536223450684","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
620,Y,2_100_02,2,100,20,30,10,3244,3372,"5,24879622459412","0,0379596678529063","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
621,Y,2_100_02,2,100,21,30,10,3244,3411,"5,14633774757385","0,048959249486954","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
622,Y,2_100_02,2,100,22,30,10,3244,3392,"5,50842714309692","0,0436320754716981","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
623,Y,2_100_02,2,100,23,30,10,3244,3393,"5,49414730072022","0,0439139404656646","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
624,Y,2_100_02,2,100,24,30,10,3244,3414,"5,34960746765137","0,0497949619214997","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
625,Y,2_100_02,2,100,25,30,10,3244,3402,"5,39984941482544","0,0464432686654909","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
626,Y,2_100_02,2,100,26,30,10,3244,3409,"5,49610066413879","0,0484012907010854","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
627,Y,2_100_02,2,100,27,30,10,3244,3400,"5,95366859436035","0,0458823529411765","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
628,Y,2_100_02,2,100,28,30,10,3244,3418,"5,64182567596436","0,050906963136337","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
629,Y,2_100_02,2,100,29,30,10,3244,3431,"5,92807674407959","0,0545030603322646","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
630,Y,2_100_02,2,100,30,30,10,3244,3438,"5,4655749797821","0,0564281559045957","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
631,Y,2_100_02,2,100,31,30,10,3244,3418,"5,49064707756043","0,050906963136337","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
632,Y,2_100_02,2,100,32,30,10,3244,3378,"5,33760666847229","0,0396684428656009","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
633,Y,2_100_02,2,100,33,30,10,3244,3408,"5,53226327896118","0,0481220657276995","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
634,Y,2_100_02,2,100,34,30,10,3244,3398,"5,56782245635986","0,0453207769276045","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
635,Y,2_100_02,2,100,35,30,10,3244,3441,"5,22164297103882","0,0572507991862831","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
636,Y,2_100_02,2,100,36,30,10,3244,3401,"5,35723423957825","0,0461628932666863","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
637,Y,2_100_02,2,100,37,30,10,3244,3435,"5,1745777130127","0,0556040756914119","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
638,Y,2_100_02,2,100,38,30,10,3244,3430,"5,5258321762085","0,0542274052478134","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
639,Y,2_100_02,2,100,39,30,10,3244,3410,"5,51837611198425","0,0486803519061584","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
640,Y,2_100_02,2,100,40,30,10,3244,3433,"5,38320016860962","0,0550538887270609","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
641,Y,2_100_02,2,100,41,30,10,3244,3422,"5,45688343048096","0,0520163646990064","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
642,Y,2_100_02,2,100,42,30,10,3244,3438,"5,78392672538757","0,0564281559045957","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
643,Y,2_100_02,2,100,43,30,10,3244,3425,"5,81747317314148","0,0528467153284671","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
644,Y,2_100_02,2,100,44,30,10,3244,3422,"5,445631980896","0,0520163646990064","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
645,Y,2_100_02,2,100,45,30,10,3244,3420,"5,91328358650208","0,0514619883040936","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
646,Y,2_100_02,2,100,46,30,10,3244,3413,"5,57528138160706","0,0495165543510108","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
647,Y,2_100_02,2,100,47,30,10,3244,3440,"5,43808817863464","0,0569767441860465","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
648,Y,2_100_02,2,100,48,30,10,3244,3424,"5,12802243232727","0,0525700934579439","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
649,Y,2_100_02,2,100,49,30,10,3244,3438,"5,9822473526001","0,0564281559045957","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
650,Y,2_100_02,2,100,50,30,10,3244,3423,"5,31603312492371","0,0522933099620216","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
651,Y,2_100_02,2,100,51,30,10,3244,3406,"5,68804574012756","0,0475631238990018","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
652,Y,2_100_02,2,100,52,30,10,3244,3426,"5,56302738189697","0,0531231757151197","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
653,Y,2_100_02,2,100,53,30,10,3244,3398,"5,67543816566467","0,0453207769276045","262,3651","16,1976881066404","3416,07","0,045400583001989","0,213074125604187","5,47659609556198",Greedy,4
